 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 ActualOutput PredictedOutput
0 0.3364037633323434 -0.25446396171583774 0.30691355344112603 -0.8394297222588535 0.15679217137251664 0.6090708605038497 0.1335195451047732 -0.2831599032431673 0.21140023015925508 0.3050674647574495 R R
1 0.11465979707266846 -0.20177944406060344 0.1578897084649028 -0.3658091218730904 0.6977015162229774 0.7702062547741775 -0.19110749296652482 -0.048358362002811114 0.29660414299595805 -0.05033748836499863 M M
2 0.9324752651514903 -0.018306474140211068 -0.02653944328422813 -0.32373464193328916 0.15664801907886786 0.9997713779225816 -0.7554790823851643 0.4996120673745613 0.4018059464799338 -0.18204731811824398 M M
3 0.18088425528841698 -0.34358585182742507 0.07404758356541855 -0.31274259766225704 0.7263759375638482 0.8278793699412139 -0.0860752643661219 0.0528764577750682 0.14997886809870348 0.0037776810971662522 M M
4 0.17380195283941616 -0.48146163212960186 0.06879580589432382 -0.11867240809480849 0.6365962490096265 0.47563844299040814 -0.09078608559349403 -0.051837946341485315 0.187490726216433 0.02449592525573785 M M
5 0.624254591873487 -0.06577044768779092 0.14968244980773723 -0.46253162510407386 -0.06771949829099319 0.9038364595080762 -0.25003712116324295 0.4408585442108461 0.4172442074874302 -0.03987145363188299 R R
6 0.1673387250957206 -0.1997610856989997 0.047546552985918936 -0.2722379649466779 0.7176392949590666 0.9002999660820873 -0.04734029616208872 -0.34433018364287826 0.34082936707145217 0.17505052439026136 R R
7 0.6936696646961769 0.009358994364758386 0.14413615108629546 -1.0972794968706407 -0.305251157397721 0.844654904868274 -0.26019276197602353 -0.05230370980713758 0.5117397156751414 0.22667771202101222 M R
8 0.3216908185568366 0.025917101637372743 0.17945110500133366 -0.7443824504584998 0.36696427646175056 0.634446756719848 -0.24153384133741562 -0.0720215936406961 0.4002556675767138 -0.1868852932597808 M M
9 0.7681513847187754 -0.2994754688954849 0.11915970090258271 -0.7265331621498211 0.07443746867542278 0.9965858060333234 -0.2306288140987855 -0.2215971324891914 0.3581979199249681 0.1257968329225907 R M
10 0.6601278435116511 -0.3490550959776744 -0.13723953319087487 -0.57914641043901 0.28765935429173367 0.8308265138159506 -0.1696565627656103 -0.0567909301219658 0.05682383918275963 0.09485100818765592 R R
11 0.6061771080109067 -0.36940284197654627 -0.11696131738447968 -0.7996759254573231 0.2091090358784463 1.2445777681264987 -0.25573519340013856 -0.2868306216426156 0.14780687274311174 0.015248435285950324 R R
12 0.2802779806699113 -0.3396306083062171 -0.09950057492817929 -0.27719735586976507 0.4912873500869978 0.6270457059676067 -0.35408378490497855 0.10496113500272682 0.36924084303267135 -0.15478561736471136 M M
13 0.415684709460064 -0.3048468109414066 0.3390017480940438 -0.5393499203404601 -0.179898986358867 0.6982744320723545 -0.7994310831843363 -0.00298977515523638 0.5821145392993237 -0.13558929987823606 R R
14 0.7542125116597918 -0.43480604990568955 -0.20277142344198487 -0.5414599930433772 0.12334669823704307 0.6554138877636259 0.019192342323291322 0.0370317425382257 0.0854691735652102 0.0003326917885488889 R R
15 0.9287601547732078 0.041407053938847964 0.3713188685938681 -0.7208848183972911 -0.42628532932461644 0.8494149736871685 -0.17591655288968486 -0.20821081664477764 0.3750365569531522 0.36810047350678177 M M
16 -0.01775550899604007 -0.2936611228196203 0.04883037157875685 -0.286993517765709 0.717011662409907 0.6395418225427467 -0.010783028981701578 0.16536316736311382 -0.08878091107498703 -0.26830552775277083 R R
17 0.6533705311720558 -0.5416715320117013 0.11628648673079253 -0.6957247550659086 0.4616708288225716 0.8603064037111441 -0.28242595718969676 0.0968506171458851 0.34188968311603574 -0.24437921304681792 M M
18 0.5031090087280732 -0.08640093663815139 -0.060698148792201805 -0.25423695343909025 0.20694637144666875 0.604318145431573 -0.007343733072828555 0.36630231186121165 0.022709214785938653 -0.21168808723900373 M M
19 0.35628603414067017 -0.23917223909272803 0.2240937632057749 -0.16002354019061646 0.8250374970097215 0.8219323314398292 -0.14094713129454128 -0.05843815892768476 0.10380926728212636 -0.0233755006980432 R M
20 0.22915939711987088 -0.1938368516661118 0.21092739541545028 -0.39757266008181685 0.8242761388222918 0.7062818230939758 -0.018291135838587002 0.05428929729267847 0.11331410854372242 0.09076280123693048 M M
21 0.0724409927312055 -0.24017026859613747 0.1863482705568217 -0.30564819760348383 0.4087699190442961 0.41755465237290457 -0.09334125974870666 -0.00609155827527888 0.20693316401771022 0.011372028289476727 R R
22 0.6252911176032927 -0.06297509360258191 0.1546814125536705 -0.3725487732666029 0.6842803654541021 0.6949311795438071 -0.31587510477297526 0.057427883780833196 0.12916774089138172 -0.16448698221049007 R R
23 0.7328725550133844 0.07353221180688047 -0.0051551439029401125 -0.5688709008643155 0.2895724229135813 0.8832827936954272 -0.28398039514458556 0.004639100611751568 0.366683287694502 0.12894971144643536 R R
24 0.2589864587474719 -0.30839135917092164 -0.1252466380468377 -0.5068652855312257 0.18837048696090286 0.8981018607447565 -0.21129768953228134 -0.533086912169975 0.3299720212779956 0.24105987056328698 M M
25 0.5050225861789711 -0.11166259212594355 0.22211302432685437 -0.05197064338902286 0.4396291401818321 0.5077063735385395 -0.2659516248663476 0.008888085112204496 0.5165891491294943 0.16142460324883368 M M
26 0.2341631786727373 -0.590795038667621 -0.12235690369152892 -0.5046091564865695 0.41510281775055 0.8363322828758144 -0.10138867462751494 -0.028276256790109967 0.07135329501007831 0.16980195160661893 R R
27 0.43905423759713785 0.007826046074618604 0.396530756155744 -0.3246487370168005 0.5489819859516162 0.48240562215858906 -0.11904941168067742 -0.14207383572864793 0.62364574669399 0.12846916823675297 M M
28 0.9345839481013875 0.29174605150221544 0.47921996525935967 -0.8063275524531521 0.317935597445268 0.6873422733175321 -0.3440531986528556 0.01592149860443542 0.37720953067873236 -0.0013667734815960841 R M
29 0.2368209260079022 -0.12109578240761022 0.4746491816419422 -0.1950950587022497 0.5397386561210175 0.6763093094653126 -0.3829616222926603 -0.06412426439261998 0.46058176483979896 0.07975942099653383 M M
30 0.321328064892331 -0.606747415869584 -0.21957709144903134 -0.5268617727360418 0.2621632351990042 0.9040952362281318 -0.13314130739582639 -0.026563651077451095 0.13042412146149535 0.22399624382958314 R R
31 0.8773962576894072 -0.5405188901884398 0.058123062711516196 -0.5650158430729002 0.07878638997137394 0.8921547595242354 -0.41171400256578305 -0.015598391851686159 0.6929184622054281 0.05863172790253271 M M
32 0.5731157133671064 -0.12114406661030375 0.280516851789065 -0.14228697215141836 0.4157236239298618 0.6104926599193766 -0.31487346014010076 -0.07419426734818281 0.42546307412772877 0.11999372535428571 M M
33 0.18467440191668846 -0.3977170662864336 0.06873663669016418 -0.1241701969801142 0.6187055609529435 0.5971426353355804 -0.12624339748754737 -0.03997427114665767 0.1538764669183472 -0.03279098763991217 M M
34 0.24645355907886543 -0.11761954201907056 -0.09563343648006001 -0.5859027493876497 0.6623898443417602 0.5646723159472348 -0.3083461368976453 -0.15764386169648334 0.2351922157521934 -0.15382935937982187 R R
35 0.22551203242492987 -0.40512656559841037 -0.08649456500685111 -0.20604712031836436 0.5951892185785413 0.45172079435241763 -0.16310790320663401 -0.033261900105206646 0.09712099976877087 -0.03364071969375204 M M
36 0.12513160557048192 -0.5476236742322502 -0.19863768319593547 -0.40145676635873656 0.38047428421313856 0.8280990571650967 -0.0948231173215637 -0.0399115358423053 0.08417664458184043 0.09557790003368175 R R
37 0.9536061606218708 -0.45038322416125287 0.19124597298363805 -0.6230960764108694 0.5722531967448309 1.0034662870737163 -0.44980444260093444 0.29919747518671086 0.40859145905793637 -0.2996372538237928 M M
38 1.115941086027576 0.1935828119559566 0.15123503216543233 -0.9260709583073977 -0.22862165015386257 0.9363586441165992 -0.5945413238676425 -0.07757924991482947 0.5913082857696339 -0.19037403378458811 R R
39 -0.01242122451081362 -0.32387283963462526 0.10981209485446423 -0.7102985343194379 0.6688865945692378 0.7110265874017595 -0.20871099220661082 -0.06269792182950024 0.3142596617592985 -0.2565200522981316 M M
40 0.05566266795637967 -0.43284523511458906 -0.03350606010883057 -0.07579966254148972 0.514218213589968 0.5084275111271175 -0.13367334193049063 -0.12055157623232125 0.09309235941330898 -0.061206612814977246 M M
41 0.8499643262755731 -0.08176876336802696 -0.007705230647854757 -0.9857614307610582 -0.017059827912895845 0.7741128182543013 -0.45021960206127987 -0.22215823005208696 0.5751036034954083 0.16067560178548407 R R
42 0.7329170612259733 -0.43620734650162746 0.15428074052123988 -0.5873306558028519 0.2562470703168691 0.6183927375187445 -0.2033075533457922 0.28677996894813457 0.3924643752950148 -0.32543238813222314 M M
43 0.22927101118027352 -0.5498930702956945 0.08857930859937756 -0.4630439282271718 -0.021428662406476055 0.8317114390744199 -0.2169516332336283 -0.46324634332980624 0.43631177129891896 0.283739266976971 M M
44 0.43212411215584445 -0.03174753028545184 0.13931099302267125 -0.5297453479941621 0.23202821235766788 0.5886765892051922 -0.10195428031564022 -0.24194140711791465 0.2758744632428063 0.06886480046287163 R R
45 0.9701969907492164 -0.2839790175256407 0.2650003564651858 -0.7234171595567165 0.19725080133641212 1.326862941819352 -0.30157255110781184 -0.2860176373306039 0.1228267267348056 0.0813567551758852 R R
46 0.43003453601400476 -0.38103046901471466 0.0010948853451562461 -0.2703136252981349 0.5263532312784511 0.6529385683516751 -0.31544424925657794 0.05297313845989345 0.21748816586568592 -0.037413031106063865 M M
47 0.13343568505968345 -0.39061281951719035 0.04940679592077337 -0.056805562774990666 0.5997942819320159 0.5085463772079416 -0.1097944133063368 -0.10337538591498734 0.07172005243892118 -0.04048040573278794 M M
48 0.3194518781267236 -0.5690114702135864 0.00012342187504042144 -0.19509191089438413 0.6876679907473153 0.5241032720378318 -0.14473275787901296 0.09260325655541214 0.21816244676746965 0.017071360770312294 M M
49 -0.11160988834067713 -0.4052801873928533 0.003288421446159422 -0.16842338985526545 0.3268500216777514 0.5186654100028123 -0.17289846283321958 -0.08773873303629019 0.22374087158045494 0.08255759905900296 R R
50 1.0053045928723683 0.033573165047022985 0.3449466041854225 -1.3550897924983323 -0.27435783438612854 0.6270806259281099 -0.1707434834980049 0.014859042053544139 0.43364754670106476 0.16449271402898374 M M
51 0.4986763878956633 -0.5681318844522635 -0.08552967172927198 -0.4981242504498989 0.18396227557968256 0.8022736387702913 -0.2447180152585218 0.005111837024025967 0.15176208782994863 0.041793750857202036 R R
