 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 ActualOutput PredictedOutput
0 -0.509780447796529 -0.5721626554234954 -0.5756330167198014 0.9418346863740426 -0.1819501058421795 1.2587460022173884 -0.1764442618320483 -0.47317235165498267 -0.9938094869026111 0.17771524989683632 R M
1 1.0236902187669061 0.27852929400183696 -0.03852736858320371 -1.4110224507175475 0.20578532565414406 0.5012976596571044 -0.4126364492719584 -0.35053407927160524 0.8808060999559306 1.1230797675451136 M M
2 0.8992281242092371 -1.125555862597835 0.3727034980115083 1.637859839239617 -0.10928303799339656 -0.5657109973317476 -0.9591753252146972 0.14586020620212828 0.7855314656340813 -0.38874881756705093 M R
3 1.1710816756189355 0.9740290461997013 1.1397568636848283 -1.6322906999349591 0.3573998748343051 -0.49115741969057386 1.0841262631462774 0.09692822354611942 1.037575879375412 -0.07008746627587603 M M
4 -0.3267528684891105 0.11099143282107034 -0.32597097824394566 -0.8348116195822227 0.4058660642156458 -1.218651696758859 0.7598137133371665 -0.867059321536747 0.5271962462554217 0.5109702089948142 M M
5 -0.0013985634610374526 -0.8317181043466246 0.9259189853143461 0.9875443429543482 1.4337399741597334 1.7073674123305282 -0.79997415811352 1.954223518823405 0.414429120498812 0.45397684580927694 R R
6 1.0691300942287734 1.2413492985886385 -1.503962090779498 -1.6510242344306505 -0.154821904695801 1.0764039873358877 0.787486174739645 -0.07674833330234578 -0.26195753357550866 0.2187212951955505 R M
7 -1.2441111767005253 0.7590303791301817 0.3732596681991723 1.6573799089155754 -0.6342531785396849 1.5519845805709656 1.7053630644626019 1.4314213334998511 1.461388149367133 0.411528683128207 M M
8 1.114075304855607 0.8606123568455804 -0.979998636728247 -0.9886359836097203 -0.8448228785512764 0.9523743131473699 -1.3164566371997826 0.07906207386973815 -0.25896691746974976 2.1323218441735383 M M
9 -0.9127909333375417 -0.1653672398939564 0.0128955082644396 2.1059595255833985 0.12749176313097585 0.1985044000633204 -1.2495185370917516 0.8217323185702009 -1.0053112094729353 -1.7624542845937206 R R
10 -1.2788845815741232 -0.4162893524241675 0.6571887105427078 0.5087364348194453 0.06248417598138617 -1.995280455063826 0.2952669178504334 0.4755998071739425 -1.9026080124186304 -1.5813093783018883 R R
11 0.20275252006213837 -0.49351140203592353 0.287913357383772 1.813326498129355 -0.9418936446145263 -0.8285849291936789 -0.1501605850092135 1.2425381623886342 -1.0754272264895852 -1.510835095408497 R R
12 -0.08561834006294387 -0.42398523488475737 -1.5271262615098753 0.21724927429968593 0.6254611396972425 -0.0768872594960618 -0.4323372619520594 -0.09013885847341684 0.32819418383153093 0.004517456317622487 M R
13 -0.28569493700418463 -1.3824023766834443 -0.09383948970894061 1.0601337233360775 -0.3823283975498081 2.272059216102803 -2.6033780914169102 -0.6983134483806852 -0.547641854586128 0.07553171112431378 R M
14 -1.5248108501234017 0.6107297462873752 0.24670300656208843 1.0116971141573665 0.009684123302335944 -1.2354704559100975 0.8279639270243688 -0.29813282630144655 -1.7034744606895067 -0.7057026131017297 R R
15 -0.453128390111183 0.23594002692294486 2.0206067390559936 1.0185467155633248 -0.489194509808325 1.5455937795639665 0.7342749949515606 0.10811100703288617 -1.610943713408265 -1.7926427851883675 M R
16 1.9951756479873255 0.5718947793093466 -0.08037491180547267 -2.9680132025260777 0.7740340160962804 -0.2829142441165474 -0.25076251860765575 1.0764224480784859 -0.5529812482820204 0.844227974008002 R R
17 -0.8139314845830258 2.1906494159641854 -0.6652897849054917 -0.46803571762782814 -1.1732123701357038 -0.6913489486817948 2.4799952210022815 1.8801287834062526 2.289059988880501 1.5205582428588014 M M
18 0.6606697486077207 0.846339549821016 0.3784306968402606 -1.8940089796347437 0.68217969712281 -0.1951969453036803 0.35324977267172125 -1.0274621898243594 -1.3518056231896622 0.6385362055288821 M M
19 0.6781078539179132 1.0438995600341001 0.07887322028050678 -1.5669897915776574 -0.3643953403363037 -1.1861407327972158 0.7294394049073982 0.009341963027804717 -1.1699621896958798 -0.9886638723480858 R R
20 1.3815934240342764 1.2456543787761425 -0.3676128973483377 -2.7554718988854785 -0.0861599993765853 -0.011087443091200137 0.6233394751234193 0.02798023752453914 0.8714254661264611 1.109935201206325 M M
21 -0.45624050993736404 -0.7948710376331439 1.514166434902487 -2.380032066164618 2.2356782117397693 0.047313933248878615 0.6310428080369762 -0.5667496725590684 -0.051121574923088775 0.05562084798217437 R R
22 1.1513580567112625 0.44655291434743616 0.8595088179593874 0.99223652370942 -0.8461739118427927 -0.8998694693421201 1.3312261550664486 0.3285598052374038 -1.1431730311628396 -0.007272303691024995 R R
23 2.5156452852169227 -0.40936308350117484 -1.0318056455089555 -0.9464943721132525 -0.13515743773853792 1.8965237012780005 -1.1397193127742293 0.7930936995960157 0.2974853155604052 0.09725523225890666 R M
24 -0.11311382915802026 -0.5894617700264619 -0.9995816126967363 0.6325101905975752 -1.1001364090756751 0.27755623357389464 -0.8403588414862598 -0.349971290218142 0.746929220833302 0.4590641650354237 M M
25 0.42984353690031724 -0.2264679147922827 -0.026410137547418906 0.8725829951972334 0.21506728782561316 0.04238457959654545 -0.07483952417219358 -1.7755828864626166 1.374378143136283 0.3668140307452511 M M
26 -0.8636682302113918 -1.3109564814927819 0.7362652829365001 -0.010692259176899538 1.3329618486339063 -1.2193190602122788 -0.19866705063492013 1.7051830355985096 -0.8777973796493533 -0.8532730906448215 R R
27 0.347168361155764 0.09291773856996496 -0.6355002159095294 0.9524517268103128 0.3363571897004857 1.22211169786393 0.23200222792122224 -1.7200639642161313 1.4876403607578392 1.1855902165972796 M M
28 0.44392823019596184 2.104531022656181 1.266720310384381 -1.0811120192960315 -1.0803005460080068 1.903092209113606 0.17402847941609287 0.6136062178146013 0.9409339730414407 -0.5636219114450611 R M
29 1.198083356396001 -0.5816878721831465 -0.5544444551147598 -0.4438341474865452 0.5092095499277568 0.8269932694309081 -1.3230340375851406 -0.919737476379653 0.7753185718996446 -0.11308197041176041 M R
30 -0.621391690448646 -1.5409547141460325 0.9228034265607057 0.1815061662910537 0.46467426370137904 -1.4905273579658438 -0.3107951847124861 2.139834711048735 -0.21989963799656354 -0.4001597870840399 R R
31 -1.9246902489076434 -0.1514614237073526 -2.099975049567504 3.2312225316753422 -1.75052806564432 0.37634945716968266 0.17183437271431776 -0.6425291206812217 0.5140407436671276 -1.9059587651384757 M M
32 1.1729400275289799 0.4536614883670623 -0.08596804973210644 1.0631092313592345 -0.2827777597264962 0.0033002184176033986 -0.28933642639255186 -1.5287623991696018 1.81870901940623 0.09805965285920054 M M
33 0.17195308911371204 0.2357042102405166 0.8701757565342689 -0.729010964365866 1.5444243071686845 -0.53444570001372 0.687248842913948 -0.7118688756426884 0.09225774523636088 0.7223950251339258 M M
34 0.6846291449942694 -0.1021931287696844 -1.3708115056729584 1.104831099452248 0.7347892413755936 -0.9874492674860325 -1.434553560905654 0.23890571173795191 0.080385531636472 1.3555908709763236 R M
35 -0.8398316831115277 -0.025588257460142608 -0.015573595529360178 -0.3657281261388062 0.5781953506924211 -1.790997737506102 0.6864001040819936 -0.4338554560060001 -0.26278956069019194 0.11961338798865406 M M
36 -0.6299158220862187 -1.2191239832538903 0.8076796100902514 -0.7457207788742908 1.710872174866726 -1.1014876923887045 -0.25004297503809225 1.3292766946243393 -0.9363423005820111 -0.1346680304718284 R R
37 -0.32726587811065866 1.8597715505035093 -0.4827946923103462 3.0267882273983635 -0.05731691382602752 -0.9575223415742348 1.67522164270203 0.20257025759337363 2.0672946302414643 -1.5649056787564115 M M
38 0.1184638159556032 1.0132492718574606 -0.21526909378469308 1.133970288182365 -2.2209797668055358 1.3298337884077707 -1.2855709478359747 -0.3968583118510766 -0.6743275126765915 -0.05587279531211797 R M
39 0.6378856541982015 0.07380368742234683 -0.924514278922568 -1.4432928774279181 0.06229543316999037 0.48354173982915544 -0.7842868651402523 -0.1004883616159423 0.46057748501522744 1.075389674073785 M M
40 -0.1030666160106979 0.10433404839178893 0.006274654530082768 -1.0025863349365314 0.9578294923903178 -1.0244148122650047 0.45535689033182475 -0.6742381797431402 0.31456732122067044 0.7136171608862566 M M
41 -0.9857619651631911 -0.8200346461062826 0.20911848631932958 2.4081562789331574 -0.9655971638897429 1.018301366221862 -1.0501331949838968 -0.568442612547006 -1.6914452470010886 -0.8448761975151995 R R
42 -0.9884484545663751 1.5122435145054893 -2.4795290859380485 -0.03858695066999238 -1.0654979218121412 -0.3763907941155504 1.887823400721836 -0.09156651735563773 1.6296784719179447 -0.9304744925972928 M M
43 -0.6709379825750356 -1.0876652209975557 -0.03955831641419498 0.923108468934085 -1.1973781515719175 1.2335270100773725 -1.1550196019308288 -2.099935998359289 -0.19397551695093718 0.11401831146472247 M M
44 0.45863551582819945 -0.8467383296520815 -0.268690183127824 -1.771528777223384 0.8284609902817254 0.827909905401408 -1.4970926690358768 -0.934584330048908 0.2916169840526825 1.0938762791516194 R M
45 1.4329545516689501 -0.5367760376307489 2.2194431444868643 0.13904546025372178 -1.3881260125794652 -0.8334103262261154 0.11228399600296958 1.0483636991597503 -1.13079947983026 -2.116643298033257 R R
46 0.07121598161186354 -0.5812721774945486 1.2743669174815657 -0.7960667191580552 0.4010018242617437 -0.7425958206910291 0.2975518374742674 0.18183245319324448 -0.6804477069112679 -0.26359992281894773 M M
47 -0.13531342692355527 0.6321341674989183 0.4269119580192013 -1.099971326828053 1.174052037879973 -0.44834007541540444 0.48975913584866543 -1.0325104040037516 0.33559282841962107 0.9746438582173751 M M
48 -1.154595476331474 -0.081085632804219 0.1192674539906209 -0.754903771673297 1.5070442123839574 -1.679492602614886 0.35407393153916644 0.7229792526642369 -0.32937806746088044 0.49229096151558893 M M
49 -0.8042842093236674 -0.598922080543453 -0.10333726448152775 -0.9358738022899722 1.36513680915002 0.536057429319037 -0.7623163886152153 -1.0104569768117182 -0.8792076297994842 0.6065212681093985 R R
50 -1.3035036735936878 -1.0241367734181623 -1.24213110450831 0.6062075933446853 -3.0431663886319984 1.1873976277820786 1.2680618032996167 0.133507338009385 1.0190521535076402 0.6163046978397477 M M
51 -1.671276950062101 -1.558800085159488 1.0072772147643863 0.48774502683937476 -0.14672456274869025 -1.4118309324687657 -0.08762415033506897 0.6527012829956574 -1.3364709776605912 -0.8134337699174505 R R
